sentence_id annotator_id adj_subj subj landmark verb adj_obj obj annotator_score
190 42 gritted tooth conduct transmit alkaloidal venom 7
190 43 gritted tooth conduct transmit alkaloidal venom 5
190 5 gritted tooth conduct transmit alkaloidal venom 6
190 6 gritted tooth conduct transmit alkaloidal venom 2
190 7 gritted tooth conduct transmit alkaloidal venom 6
190 8 gritted tooth conduct transmit alkaloidal venom 6
190 9 gritted tooth conduct transmit alkaloidal venom 2
191 1 rich country conduct control free trade 5
191 10 rich country conduct control free trade 2
191 11 rich country conduct control free trade 1
191 12 rich country conduct control free trade 1
191 13 rich country conduct control free trade 6
191 14 rich country conduct control free trade 3
191 15 rich country conduct control free trade 6
191 16 rich country conduct control free trade 1
191 17 rich country conduct control free trade 1
191 18 rich country conduct control free trade 3
191 19 rich country conduct control free trade 2
191 2 rich country conduct control free trade 5
191 20 rich country conduct control free trade 5
191 21 rich country conduct control free trade 5
191 22 rich country conduct control free trade 6
191 23 rich country conduct control free trade 6
191 24 rich country conduct control free trade 6
191 25 rich country conduct control free trade 4
191 26 rich country conduct control free trade 2
191 27 rich country conduct control free trade 6
191 28 rich country conduct control free trade 3
191 29 rich country conduct control free trade 5
191 3 rich country conduct control free trade 3
191 30 rich country conduct control free trade 2
191 31 rich country conduct control free trade 4
191 32 rich country conduct control free trade 2
191 33 rich country conduct control free trade 3
191 34 rich country conduct control free trade 6
191 35 rich country conduct control free trade 5
191 36 rich country conduct control free trade 1
191 37 rich country conduct control free trade 5
191 38 rich country conduct control free trade 3
191 39 rich country conduct control free trade 5
191 4 rich country conduct control free trade 2
191 40 rich country conduct control free trade 5
191 41 rich country conduct control free trade 3
191 42 rich country conduct control free trade 5
191 43 rich country conduct control free trade 4
191 5 rich country conduct control free trade 5
191 6 rich country conduct control free trade 5
191 7 rich country conduct control free trade 3
191 8 rich country conduct control free trade 5
191 9 rich country conduct control free trade 6
192 1 rich country conduct transmit free trade 2
192 10 rich country conduct transmit free trade 2
192 11 rich country conduct transmit free trade 1
192 12 rich country conduct transmit free trade 1
192 13 rich country conduct transmit free trade 2
192 14 rich country conduct transmit free trade 3
192 15 rich country conduct transmit free trade 5
192 16 rich country conduct transmit free trade 1
192 17 rich country conduct transmit free trade 7
192 18 rich country conduct transmit free trade 5
192 19 rich country conduct transmit free trade 1
192 2 rich country conduct transmit free trade 6
192 20 rich country conduct transmit free trade 2
192 21 rich country conduct transmit free trade 2
192 22 rich country conduct transmit free trade 1
192 23 rich country conduct transmit free trade 2
192 24 rich country conduct transmit free trade 2
192 25 rich country conduct transmit free trade 2
192 26 rich country conduct transmit free trade 6
192 27 rich country conduct transmit free trade 3
192 28 rich country conduct transmit free trade 3
192 29 rich country conduct transmit free trade 2
192 3 rich country conduct transmit free trade 2
192 30 rich country conduct transmit free trade 3
192 31 rich country conduct transmit free trade 6
192 32 rich country conduct transmit free trade 1
192 33 rich country conduct transmit free trade 5
192 34 rich country conduct transmit free trade 5
192 35 rich country conduct transmit free trade 2
192 36 rich country conduct transmit free trade 4
192 37 rich country conduct transmit free trade 2
192 38 rich country conduct transmit free trade 4
192 39 rich country conduct transmit free trade 6
192 4 rich country conduct transmit free trade 6
192 40 rich country conduct transmit free trade 1
192 41 rich country conduct transmit free trade 1
192 42 rich country conduct transmit free trade 1
192 43 rich country conduct transmit free trade 3
192 5 rich country conduct transmit free trade 6
